,t,dist,eps,I,coll,var
82,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
83,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
84,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
85,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
86,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
87,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
88,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
89,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
90,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
91,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
92,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
93,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
94,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
95,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
96,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
97,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
98,27.0,1133.6112590974703,0.004205380612963466,50,vanilla,free_v
99,42.0,793.910123433241,0.004205380612963466,50,vanilla,free_v
100,71.0,2191.5266751663007,0.0020154569631298,100,vanilla,free_v
101,66.0,1957.7916631919563,0.0020154569631298,100,vanilla,free_v
102,135.0,2069.429546605277,0.0020154569631298,100,vanilla,free_v
103,70.0,2380.712174796739,0.0020154569631298,100,vanilla,free_v
104,68.0,9445527.660793189,0.0020154569631298,100,vanilla,free_v
105,84.0,2142.233540461613,0.0020154569631298,100,vanilla,free_v
106,71.0,5664.988359888426,0.0020154569631298,100,vanilla,free_v
107,78.0,2514.7514120377778,0.0020154569631298,100,vanilla,free_v
108,82.0,1363667.376879074,0.0020154569631298,100,vanilla,free_v
109,63.0,2256.248332179647,0.0020154569631298,100,vanilla,free_v
110,45.0,1963.0740521626667,0.0020154569631298,100,vanilla,free_v
111,65.0,2355.125807465681,0.0020154569631298,100,vanilla,free_v
112,74.0,2217.6091224415413,0.0020154569631298,100,vanilla,free_v
113,85.0,2567.8660692214676,0.0020154569631298,100,vanilla,free_v
114,79.0,2079.209524394741,0.0020154569631298,100,vanilla,free_v
115,76.0,2353.0106537611478,0.0020154569631298,100,vanilla,free_v
116,58.0,2254.281235777706,0.0020154569631298,100,vanilla,free_v
117,58.0,2017.6109167970385,0.0020154569631298,100,vanilla,free_v
118,49.0,2485.3690008744293,0.0020154569631298,100,vanilla,free_v
119,69.0,1783.7962015778826,0.0020154569631298,100,vanilla,free_v
120,78.0,2514.7514120377778,0.0020154569631298,100,vanilla,free_v
121,82.0,1363667.376879074,0.0020154569631298,100,vanilla,free_v
122,63.0,2256.248332179647,0.0020154569631298,100,vanilla,free_v
123,45.0,1963.0740521626667,0.0020154569631298,100,vanilla,free_v
124,65.0,2355.125807465681,0.0020154569631298,100,vanilla,free_v
125,74.0,2217.6091224415413,0.0020154569631298,100,vanilla,free_v
126,85.0,2567.8660692214676,0.0020154569631298,100,vanilla,free_v
127,79.0,2079.209524394741,0.0020154569631298,100,vanilla,free_v
128,76.0,2353.0106537611478,0.0020154569631298,100,vanilla,free_v
129,58.0,2254.281235777706,0.0020154569631298,100,vanilla,free_v
130,58.0,2017.6109167970385,0.0020154569631298,100,vanilla,free_v
131,49.0,2485.3690008744293,0.0020154569631298,100,vanilla,free_v
132,69.0,1783.7962015778826,0.0020154569631298,100,vanilla,free_v
133,78.0,2514.7514120377778,0.0020154569631298,100,vanilla,free_v
134,82.0,1363667.376879074,0.0020154569631298,100,vanilla,free_v
135,63.0,2256.248332179647,0.0020154569631298,100,vanilla,free_v
136,45.0,1963.0740521626667,0.0020154569631298,100,vanilla,free_v
137,65.0,2355.125807465681,0.0020154569631298,100,vanilla,free_v
138,74.0,2217.6091224415413,0.0020154569631298,100,vanilla,free_v
139,85.0,2567.8660692214676,0.0020154569631298,100,vanilla,free_v
140,79.0,2079.209524394741,0.0020154569631298,100,vanilla,free_v
141,76.0,2353.0106537611478,0.0020154569631298,100,vanilla,free_v
142,58.0,2254.281235777706,0.0020154569631298,100,vanilla,free_v
143,58.0,2017.6109167970385,0.0020154569631298,100,vanilla,free_v
144,49.0,2485.3690008744293,0.0020154569631298,100,vanilla,free_v
145,69.0,1783.7962015778826,0.0020154569631298,100,vanilla,free_v
146,78.0,2514.7514120377778,0.0020154569631298,100,vanilla,free_v
147,82.0,1363667.376879074,0.0020154569631298,100,vanilla,free_v
148,63.0,2256.248332179647,0.0020154569631298,100,vanilla,free_v
149,45.0,1963.0740521626667,0.0020154569631298,100,vanilla,free_v
150,65.0,2355.125807465681,0.0020154569631298,100,vanilla,free_v
151,74.0,2217.6091224415413,0.0020154569631298,100,vanilla,free_v
152,85.0,2567.8660692214676,0.0020154569631298,100,vanilla,free_v
153,79.0,2079.209524394741,0.0020154569631298,100,vanilla,free_v
154,76.0,2353.0106537611478,0.0020154569631298,100,vanilla,free_v
155,58.0,2254.281235777706,0.0020154569631298,100,vanilla,free_v
156,58.0,2017.6109167970385,0.0020154569631298,100,vanilla,free_v
157,49.0,2485.3690008744293,0.0020154569631298,100,vanilla,free_v
158,69.0,1783.7962015778826,0.0020154569631298,100,vanilla,free_v
159,78.0,2514.7514120377778,0.0020154569631298,100,vanilla,free_v
160,82.0,1363667.376879074,0.0020154569631298,100,vanilla,free_v
161,63.0,2256.248332179647,0.0020154569631298,100,vanilla,free_v
162,45.0,1963.0740521626667,0.0020154569631298,100,vanilla,free_v
163,65.0,2355.125807465681,0.0020154569631298,100,vanilla,free_v
164,74.0,2217.6091224415413,0.0020154569631298,100,vanilla,free_v
165,85.0,2567.8660692214676,0.0020154569631298,100,vanilla,free_v
166,79.0,2079.209524394741,0.0020154569631298,100,vanilla,free_v
167,76.0,2353.0106537611478,0.0020154569631298,100,vanilla,free_v
168,58.0,2254.281235777706,0.0020154569631298,100,vanilla,free_v
169,58.0,2017.6109167970385,0.0020154569631298,100,vanilla,free_v
170,49.0,2485.3690008744293,0.0020154569631298,100,vanilla,free_v
171,69.0,1783.7962015778826,0.0020154569631298,100,vanilla,free_v
172,78.0,2514.7514120377778,0.0020154569631298,100,vanilla,free_v
173,82.0,1363667.376879074,0.0020154569631298,100,vanilla,free_v
174,63.0,2256.248332179647,0.0020154569631298,100,vanilla,free_v
175,45.0,1963.0740521626667,0.0020154569631298,100,vanilla,free_v
176,65.0,2355.125807465681,0.0020154569631298,100,vanilla,free_v
177,74.0,2217.6091224415413,0.0020154569631298,100,vanilla,free_v
178,85.0,2567.8660692214676,0.0020154569631298,100,vanilla,free_v
179,79.0,2079.209524394741,0.0020154569631298,100,vanilla,free_v
180,76.0,2353.0106537611478,0.0020154569631298,100,vanilla,free_v
181,58.0,2254.281235777706,0.0020154569631298,100,vanilla,free_v
182,58.0,2017.6109167970385,0.0020154569631298,100,vanilla,free_v
183,49.0,2485.3690008744293,0.0020154569631298,100,vanilla,free_v
184,69.0,1783.7962015778826,0.0020154569631298,100,vanilla,free_v
185,78.0,2514.7514120377778,0.0020154569631298,100,vanilla,free_v
186,82.0,1363667.376879074,0.0020154569631298,100,vanilla,free_v
187,63.0,2256.248332179647,0.0020154569631298,100,vanilla,free_v
188,45.0,1963.0740521626667,0.0020154569631298,100,vanilla,free_v
189,65.0,2355.125807465681,0.0020154569631298,100,vanilla,free_v
190,74.0,2217.6091224415413,0.0020154569631298,100,vanilla,free_v
191,85.0,2567.8660692214676,0.0020154569631298,100,vanilla,free_v
192,79.0,2079.209524394741,0.0020154569631298,100,vanilla,free_v
193,76.0,2353.0106537611478,0.0020154569631298,100,vanilla,free_v
194,58.0,2254.281235777706,0.0020154569631298,100,vanilla,free_v
195,58.0,2017.6109167970385,0.0020154569631298,100,vanilla,free_v
196,49.0,2485.3690008744293,0.0020154569631298,100,vanilla,free_v
197,69.0,1783.7962015778826,0.0020154569631298,100,vanilla,free_v
198,78.0,2514.7514120377778,0.0020154569631298,100,vanilla,free_v
199,82.0,1363667.376879074,0.0020154569631298,100,vanilla,free_v
200,113.0,4209.3619637834145,0.0007970236635804713,200,vanilla,free_v
201,167.0,3353.526739589863,0.0007970236635804713,200,vanilla,free_v
202,139.0,4362.90990265578,0.0007970236635804713,200,vanilla,free_v
203,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
204,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
205,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
206,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
207,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
208,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
209,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
210,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
211,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
212,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
213,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
214,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
215,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
216,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
217,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
218,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
219,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
220,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
221,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
222,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
223,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
224,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
225,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
226,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
227,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
228,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
229,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
230,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
231,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
232,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
233,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
234,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
235,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
236,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
237,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
238,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
239,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
240,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
241,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
242,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
243,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
244,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
245,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
246,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
247,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
248,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
249,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
250,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
251,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
252,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
253,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
254,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
255,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
256,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
257,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
258,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
259,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
260,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
261,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
262,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
263,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
264,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
265,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
266,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
267,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
268,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
269,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
270,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
271,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
272,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
273,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
274,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
275,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
276,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
277,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
278,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
279,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
280,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
281,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
282,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
283,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
284,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
285,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
286,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
287,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
288,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
289,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
290,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
291,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
292,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
293,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
294,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
295,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
296,132.0,3736.894079393124,0.0007970236635804713,200,vanilla,free_v
297,178.0,3783.1221209818245,0.0007970236635804713,200,vanilla,free_v
298,158.0,4147.523109284963,0.0007970236635804713,200,vanilla,free_v
299,312.0,4502.1934537869,0.0007970236635804713,200,vanilla,free_v
300,347.0,10102.352400294945,0.00033165251806137916,500,vanilla,free_v
301,624.0,9760.2473616289,0.00033165251806137916,500,vanilla,free_v
302,239.0,9285.01180054836,0.00033165251806137916,500,vanilla,free_v
303,341.0,10371.978696837028,0.00033165251806137916,500,vanilla,free_v
304,379.0,9982.658068055798,0.00033165251806137916,500,vanilla,free_v
305,400.0,9658.263377493337,0.00033165251806137916,500,vanilla,free_v
306,479.0,10951.67271097611,0.00033165251806137916,500,vanilla,free_v
307,340.0,9431.500201396013,0.00033165251806137916,500,vanilla,free_v
308,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
309,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
310,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
311,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
312,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
313,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
314,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
315,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
316,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
317,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
318,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
319,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
320,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
321,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
322,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
323,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
324,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
325,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
326,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
327,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
328,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
329,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
330,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
331,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
332,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
333,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
334,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
335,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
336,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
337,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
338,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
339,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
340,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
341,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
342,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
343,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
344,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
345,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
346,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
347,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
348,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
349,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
350,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
351,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
352,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
353,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
354,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
355,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
356,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
357,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
358,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
359,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
360,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
361,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
362,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
363,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
364,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
365,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
366,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
367,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
368,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
369,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
370,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
371,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
372,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
373,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
374,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
375,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
376,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
377,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
378,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
379,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
380,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
381,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
382,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
383,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
384,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
385,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
386,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
387,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
388,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
389,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
390,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
391,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
392,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
393,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
394,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
395,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
396,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
397,339.0,9614.54681824221,0.00033165251806137916,500,vanilla,free_v
398,261.0,10166.954251337022,0.00033165251806137916,500,vanilla,free_v
399,316.0,10016.07580657575,0.00033165251806137916,500,vanilla,free_v
400,1000.0,20091.771142347534,0.00016888179183197438,1000,vanilla,free_v
401,1000.0,20163.412776849265,0.00016888179183197438,1000,vanilla,free_v
