,t,dist,eps,I,coll,var
0,7.0,1137.1602885035347,0.015325866500988062,50,collapsed,free_v
1,9.0,857.7337163275412,0.015325866500988062,50,collapsed,free_v
2,7.0,10145.689180202375,0.015325866500988062,50,collapsed,free_v
3,6.0,1096.4315828833905,0.015325866500988062,50,collapsed,free_v
4,6.0,1057.9316556329265,0.015325866500988062,50,collapsed,free_v
5,7.0,1300.757301366459,0.015325866500988062,50,collapsed,free_v
6,6.0,1037.7459514114387,0.015325866500988062,50,collapsed,free_v
7,8.0,817.1155046061297,0.015325866500988062,50,collapsed,free_v
8,6.0,1344.8905399325254,0.015325866500988062,50,collapsed,free_v
9,8.0,1270.44484014566,0.015325866500988062,50,collapsed,free_v
10,6.0,1054.910915857182,0.015325866500988062,50,collapsed,free_v
11,8.0,1116.777083196545,0.015325866500988062,50,collapsed,free_v
12,8.0,1074.2564808448496,0.015325866500988062,50,collapsed,free_v
13,7.0,1264.585255630759,0.015325866500988062,50,collapsed,free_v
14,8.0,1146.4798419387944,0.015325866500988062,50,collapsed,free_v
15,6.0,1021.4509466192043,0.015325866500988062,50,collapsed,free_v
16,7.0,866.9695653731847,0.015325866500988062,50,collapsed,free_v
17,9.0,999.4045754050528,0.015325866500988062,50,collapsed,free_v
18,6.0,1328.8541263103775,0.015325866500988062,50,collapsed,free_v
19,6.0,1386.1768942366919,0.015325866500988062,50,collapsed,free_v
20,6.0,1455.2387004296233,0.015325866500988062,50,collapsed,free_v
21,8.0,1574.0853324145398,0.015325866500988062,50,collapsed,free_v
22,7.0,926.3473036177063,0.015325866500988062,50,collapsed,free_v
23,6.0,1135.1111852710712,0.015325866500988062,50,collapsed,free_v
24,7.0,1163.9893620466253,0.015325866500988062,50,collapsed,free_v
25,6.0,932.4506446286879,0.015325866500988062,50,collapsed,free_v
26,7.0,1092.158912353921,0.015325866500988062,50,collapsed,free_v
27,6.0,1412.4853907844135,0.015325866500988062,50,collapsed,free_v
28,5.0,1108.5579638832135,0.015325866500988062,50,collapsed,free_v
29,10.0,12965.154582475972,0.015325866500988062,50,collapsed,free_v
30,7.0,1113.8440988880077,0.015325866500988062,50,collapsed,free_v
31,5.0,1391.6486079043311,0.015325866500988062,50,collapsed,free_v
32,8.0,1773.2993695281052,0.015325866500988062,50,collapsed,free_v
33,6.0,1180.7375889032503,0.015325866500988062,50,collapsed,free_v
34,9.0,16365.056124350926,0.015325866500988062,50,collapsed,free_v
35,6.0,1209.039036402252,0.015325866500988062,50,collapsed,free_v
36,9.0,874.138184792787,0.015325866500988062,50,collapsed,free_v
37,7.0,971.3819283646129,0.015325866500988062,50,collapsed,free_v
38,7.0,1185.8071749893763,0.015325866500988062,50,collapsed,free_v
39,6.0,1301.434437218254,0.015325866500988062,50,collapsed,free_v
40,7.0,1222.6731195981044,0.015325866500988062,50,collapsed,free_v
41,9.0,1127.5789437654332,0.015325866500988062,50,collapsed,free_v
42,7.0,1308.291966374475,0.015325866500988062,50,collapsed,free_v
43,7.0,1392.2148732388143,0.015325866500988062,50,collapsed,free_v
44,5.0,1067.7858573008557,0.015325866500988062,50,collapsed,free_v
45,8.0,13301.71331338281,0.015325866500988062,50,collapsed,free_v
46,6.0,1444.9713454273362,0.015325866500988062,50,collapsed,free_v
47,8.0,1014.3579428545602,0.015325866500988062,50,collapsed,free_v
48,6.0,1001.0920400087937,0.015325866500988062,50,collapsed,free_v
49,6.0,1305.4545612084323,0.015325866500988062,50,collapsed,free_v
50,6.0,894.9925144684908,0.015325866500988062,50,collapsed,free_v
51,5.0,832.6280916277789,0.015325866500988062,50,collapsed,free_v
52,6.0,1065.8841730665767,0.015325866500988062,50,collapsed,free_v
53,8.0,1002.2702073217426,0.015325866500988062,50,collapsed,free_v
54,6.0,1116.3647791540964,0.015325866500988062,50,collapsed,free_v
55,6.0,1191.1767395568259,0.015325866500988062,50,collapsed,free_v
56,7.0,968.2202545691218,0.015325866500988062,50,collapsed,free_v
57,7.0,1034.6810915476126,0.015325866500988062,50,collapsed,free_v
58,7.0,1146.9793266399581,0.015325866500988062,50,collapsed,free_v
59,5.0,1390.8301496538043,0.015325866500988062,50,collapsed,free_v
60,13.0,1028.7459917223273,0.015325866500988062,50,collapsed,free_v
61,7.0,1128.5747902833962,0.015325866500988062,50,collapsed,free_v
62,8.0,1188.6931659584945,0.015325866500988062,50,collapsed,free_v
63,7.0,909.6118753607452,0.015325866500988062,50,collapsed,free_v
64,6.0,923.0529639123906,0.015325866500988062,50,collapsed,free_v
65,7.0,1660.4017032170987,0.015325866500988062,50,collapsed,free_v
66,8.0,999.4245890220191,0.015325866500988062,50,collapsed,free_v
67,6.0,1039.305668529232,0.015325866500988062,50,collapsed,free_v
68,6.0,1118.439768991501,0.015325866500988062,50,collapsed,free_v
69,5.0,1125.080912137158,0.015325866500988062,50,collapsed,free_v
70,7.0,1199.5725027466697,0.015325866500988062,50,collapsed,free_v
71,5.0,977.7763711195722,0.015325866500988062,50,collapsed,free_v
72,5.0,1115.7520977840043,0.015325866500988062,50,collapsed,free_v
73,8.0,1007.5775485287104,0.015325866500988062,50,collapsed,free_v
74,6.0,984.8923096198774,0.015325866500988062,50,collapsed,free_v
75,5.0,809.6924975186074,0.015325866500988062,50,collapsed,free_v
76,8.0,1104.6106297448305,0.015325866500988062,50,collapsed,free_v
77,7.0,1118.1223469217935,0.015325866500988062,50,collapsed,free_v
78,6.0,1090.2427297674317,0.015325866500988062,50,collapsed,free_v
79,8.0,969.8065163045201,0.015325866500988062,50,collapsed,free_v
80,5.0,872.7403091255959,0.015325866500988062,50,collapsed,free_v
81,6.0,788.2865005934426,0.015325866500988062,50,collapsed,free_v
82,7.0,929.1431029756635,0.015325866500988062,50,collapsed,free_v
83,7.0,874.1553968318019,0.015325866500988062,50,collapsed,free_v
84,6.0,1114.9697045070943,0.015325866500988062,50,collapsed,free_v
85,6.0,1206.8370759019997,0.015325866500988062,50,collapsed,free_v
86,5.0,1108.5579638832135,0.015325866500988062,50,collapsed,free_v
87,10.0,12965.154582475972,0.015325866500988062,50,collapsed,free_v
88,7.0,1113.8440988880077,0.015325866500988062,50,collapsed,free_v
89,5.0,1391.6486079043311,0.015325866500988062,50,collapsed,free_v
90,8.0,1773.2993695281052,0.015325866500988062,50,collapsed,free_v
91,6.0,1180.7375889032503,0.015325866500988062,50,collapsed,free_v
92,9.0,16365.056124350926,0.015325866500988062,50,collapsed,free_v
93,6.0,1209.039036402252,0.015325866500988062,50,collapsed,free_v
94,9.0,874.138184792787,0.015325866500988062,50,collapsed,free_v
95,7.0,971.3819283646129,0.015325866500988062,50,collapsed,free_v
96,7.0,1185.8071749893763,0.015325866500988062,50,collapsed,free_v
97,6.0,1301.434437218254,0.015325866500988062,50,collapsed,free_v
98,7.0,1222.6731195981044,0.015325866500988062,50,collapsed,free_v
99,9.0,1127.5789437654332,0.015325866500988062,50,collapsed,free_v
100,7.0,2270.2818930244894,0.00676255442367291,100,collapsed,free_v
101,7.0,1914.2733065620957,0.00676255442367291,100,collapsed,free_v
102,5.0,2160.3322609504366,0.00676255442367291,100,collapsed,free_v
103,6.0,1881.8985133489584,0.00676255442367291,100,collapsed,free_v
104,8.0,1973.5804789366414,0.00676255442367291,100,collapsed,free_v
105,5.0,1951.8692690492915,0.00676255442367291,100,collapsed,free_v
106,8.0,2293.196372186532,0.00676255442367291,100,collapsed,free_v
107,6.0,1911.2320888356926,0.00676255442367291,100,collapsed,free_v
108,9.0,3297.6607329180615,0.00676255442367291,100,collapsed,free_v
109,6.0,2143.2951592219856,0.00676255442367291,100,collapsed,free_v
110,5.0,2922.9952616886776,0.00676255442367291,100,collapsed,free_v
111,7.0,2430.6117997898614,0.00676255442367291,100,collapsed,free_v
112,7.0,2786.113245033184,0.00676255442367291,100,collapsed,free_v
113,7.0,1987.8730909938095,0.00676255442367291,100,collapsed,free_v
114,8.0,383637312.70648116,0.00676255442367291,100,collapsed,free_v
115,7.0,2183.352348029017,0.00676255442367291,100,collapsed,free_v
116,8.0,2037.822460769553,0.00676255442367291,100,collapsed,free_v
117,6.0,1679.9598233719114,0.00676255442367291,100,collapsed,free_v
118,9.0,2075.6968580466496,0.00676255442367291,100,collapsed,free_v
119,7.0,2106.224797922027,0.00676255442367291,100,collapsed,free_v
120,7.0,1849.26973889632,0.00676255442367291,100,collapsed,free_v
121,7.0,2553.8733651479465,0.00676255442367291,100,collapsed,free_v
122,7.0,1831.4699803181095,0.00676255442367291,100,collapsed,free_v
123,6.0,1732.9694419495634,0.00676255442367291,100,collapsed,free_v
124,7.0,1878.8084240084045,0.00676255442367291,100,collapsed,free_v
125,6.0,1939.2257846993202,0.00676255442367291,100,collapsed,free_v
126,7.0,1970.9411782001177,0.00676255442367291,100,collapsed,free_v
127,7.0,2358.591611888287,0.00676255442367291,100,collapsed,free_v
128,8.0,1638.4438492797233,0.00676255442367291,100,collapsed,free_v
129,7.0,2992.9009093189657,0.00676255442367291,100,collapsed,free_v
130,7.0,1931.4221142515817,0.00676255442367291,100,collapsed,free_v
131,8.0,2406.1125030142703,0.00676255442367291,100,collapsed,free_v
132,7.0,2291.3906482917814,0.00676255442367291,100,collapsed,free_v
133,7.0,2058.2561053775257,0.00676255442367291,100,collapsed,free_v
134,9.0,1944.0286582058447,0.00676255442367291,100,collapsed,free_v
135,8.0,2131.139973044242,0.00676255442367291,100,collapsed,free_v
136,8.0,2213.0001148328324,0.00676255442367291,100,collapsed,free_v
137,10.0,2251.192718390807,0.00676255442367291,100,collapsed,free_v
138,8.0,1965.7872073057172,0.00676255442367291,100,collapsed,free_v
139,8.0,2911.526748419085,0.00676255442367291,100,collapsed,free_v
140,7.0,2053.545519012501,0.00676255442367291,100,collapsed,free_v
141,6.0,1882.780141974639,0.00676255442367291,100,collapsed,free_v
142,7.0,2339.1244684574017,0.00676255442367291,100,collapsed,free_v
143,6.0,2366.363175225411,0.00676255442367291,100,collapsed,free_v
144,8.0,2006.6640923951277,0.00676255442367291,100,collapsed,free_v
145,7.0,2010.2571468693473,0.00676255442367291,100,collapsed,free_v
146,6.0,2252.7801258538466,0.00676255442367291,100,collapsed,free_v
147,7.0,2565.6855957702555,0.00676255442367291,100,collapsed,free_v
148,8.0,2241.990430324677,0.00676255442367291,100,collapsed,free_v
149,7.0,2063.1370129981005,0.00676255442367291,100,collapsed,free_v
150,7.0,2541.3544251779126,0.00676255442367291,100,collapsed,free_v
151,8.0,2051.5789046876794,0.00676255442367291,100,collapsed,free_v
152,8.0,1774.3148928681144,0.00676255442367291,100,collapsed,free_v
153,5.0,2006.9865956081294,0.00676255442367291,100,collapsed,free_v
154,8.0,1732.0893231274592,0.00676255442367291,100,collapsed,free_v
155,7.0,1833.1411040296377,0.00676255442367291,100,collapsed,free_v
156,7.0,2246.7454680797014,0.00676255442367291,100,collapsed,free_v
157,6.0,1870.3760056331791,0.00676255442367291,100,collapsed,free_v
158,7.0,1867.575970299867,0.00676255442367291,100,collapsed,free_v
159,7.0,379337.32913503103,0.00676255442367291,100,collapsed,free_v
160,7.0,1608.1121979597535,0.00676255442367291,100,collapsed,free_v
161,7.0,1939.9810772778656,0.00676255442367291,100,collapsed,free_v
162,7.0,1977.2912959031432,0.00676255442367291,100,collapsed,free_v
163,6.0,2239.1706086212303,0.00676255442367291,100,collapsed,free_v
164,6.0,2251.642774514487,0.00676255442367291,100,collapsed,free_v
165,7.0,2257.5064662742425,0.00676255442367291,100,collapsed,free_v
166,8.0,2170.600215246948,0.00676255442367291,100,collapsed,free_v
167,8.0,2087.0829820605604,0.00676255442367291,100,collapsed,free_v
168,8.0,2172.4664719839643,0.00676255442367291,100,collapsed,free_v
169,6.0,2120.387172671542,0.00676255442367291,100,collapsed,free_v
170,7.0,1788.7832747318341,0.00676255442367291,100,collapsed,free_v
171,6.0,2450.2758936990836,0.00676255442367291,100,collapsed,free_v
172,6.0,3013.1682876582845,0.00676255442367291,100,collapsed,free_v
173,8.0,2601.3711502176716,0.00676255442367291,100,collapsed,free_v
174,7.0,2276.3879055922775,0.00676255442367291,100,collapsed,free_v
175,8.0,1953.2140312474535,0.00676255442367291,100,collapsed,free_v
176,7.0,2373.1638851024304,0.00676255442367291,100,collapsed,free_v
177,7.0,2393.247023939427,0.00676255442367291,100,collapsed,free_v
178,7.0,2017.9244639874767,0.00676255442367291,100,collapsed,free_v
179,6.0,2047.855386611461,0.00676255442367291,100,collapsed,free_v
180,7.0,2268.3984739819143,0.00676255442367291,100,collapsed,free_v
181,6.0,2452.339494050799,0.00676255442367291,100,collapsed,free_v
182,6.0,2025.719185285813,0.00676255442367291,100,collapsed,free_v
183,7.0,2070.736965894699,0.00676255442367291,100,collapsed,free_v
184,8.0,2465.8029870693194,0.00676255442367291,100,collapsed,free_v
185,7.0,1921.1677208891635,0.00676255442367291,100,collapsed,free_v
186,7.0,1968.3403889581195,0.00676255442367291,100,collapsed,free_v
187,7.0,2407.9483573714774,0.00676255442367291,100,collapsed,free_v
188,7.0,1646.7427373303676,0.00676255442367291,100,collapsed,free_v
189,7.0,2187.471869716294,0.00676255442367291,100,collapsed,free_v
190,8.0,2170.8220387759056,0.00676255442367291,100,collapsed,free_v
191,7.0,1691.2827753354384,0.00676255442367291,100,collapsed,free_v
192,7.0,2614.6593206757984,0.00676255442367291,100,collapsed,free_v
193,6.0,1788.9077747406095,0.00676255442367291,100,collapsed,free_v
194,7.0,2061.7630530372253,0.00676255442367291,100,collapsed,free_v
195,7.0,2011.559171006591,0.00676255442367291,100,collapsed,free_v
196,7.0,2251.7677632679765,0.00676255442367291,100,collapsed,free_v
197,9.0,2185.8800023378544,0.00676255442367291,100,collapsed,free_v
198,6.0,1934.3266426527202,0.00676255442367291,100,collapsed,free_v
199,7.0,1612.8768486379554,0.00676255442367291,100,collapsed,free_v
200,8.0,4398.00630021798,0.003353495194952493,200,collapsed,free_v
201,8.0,4180.050095080405,0.003353495194952493,200,collapsed,free_v
