,t,dist,eps,I,coll,var
141,12.0,3361.258463178554,0.0020357564816071293,100,collapsed,free_v
142,12.0,3469.5811436541835,0.0020357564816071293,100,collapsed,free_v
143,14.0,3030.0867425002734,0.0020357564816071293,100,collapsed,free_v
144,11.0,2852.9319747845257,0.0020357564816071293,100,collapsed,free_v
145,9.0,3302.6910940596017,0.0020357564816071293,100,collapsed,free_v
146,10.0,3118.470283851076,0.0020357564816071293,100,collapsed,free_v
147,11.0,3573.66896831668,0.0020357564816071293,100,collapsed,free_v
148,10.0,2861.931784602963,0.0020357564816071293,100,collapsed,free_v
149,10.0,3301.5635912032585,0.0020357564816071293,100,collapsed,free_v
150,12.0,3069.4145445583445,0.0020357564816071293,100,collapsed,free_v
151,11.0,3347.6029102243083,0.0020357564816071293,100,collapsed,free_v
152,10.0,3619.4112703091414,0.0020357564816071293,100,collapsed,free_v
153,11.0,3349.5660669091803,0.0020357564816071293,100,collapsed,free_v
154,10.0,3445.8903541931463,0.0020357564816071293,100,collapsed,free_v
155,10.0,3068.8270408449566,0.0020357564816071293,100,collapsed,free_v
156,15.0,6222.441689727064,0.0020357564816071293,100,collapsed,free_v
157,10.0,3625.3348109053613,0.0020357564816071293,100,collapsed,free_v
158,10.0,5647.22654972932,0.0020357564816071293,100,collapsed,free_v
159,12.0,11288.614949735222,0.0020357564816071293,100,collapsed,free_v
160,10.0,3753.125486419378,0.0020357564816071293,100,collapsed,free_v
161,12.0,9908.155098759815,0.0020357564816071293,100,collapsed,free_v
162,11.0,3545.6057623767806,0.0020357564816071293,100,collapsed,free_v
163,11.0,3428.4640960027305,0.0020357564816071293,100,collapsed,free_v
164,11.0,3014.444451186047,0.0020357564816071293,100,collapsed,free_v
165,13.0,9414.832946935663,0.0020357564816071293,100,collapsed,free_v
166,10.0,3497.164882184266,0.0020357564816071293,100,collapsed,free_v
167,16.0,3379.3156667618127,0.0020357564816071293,100,collapsed,free_v
168,9.0,2973.441057973051,0.0020357564816071293,100,collapsed,free_v
169,9.0,3247.7740911408923,0.0020357564816071293,100,collapsed,free_v
170,10.0,262107.84861737787,0.0020357564816071293,100,collapsed,free_v
171,12.0,3614.9910948933343,0.0020357564816071293,100,collapsed,free_v
172,10.0,4132.353700988718,0.0020357564816071293,100,collapsed,free_v
173,10.0,3394.443022279641,0.0020357564816071293,100,collapsed,free_v
174,10.0,3240.6792927831366,0.0020357564816071293,100,collapsed,free_v
175,12.0,3885.708380973287,0.0020357564816071293,100,collapsed,free_v
176,12.0,3812.81320257049,0.0020357564816071293,100,collapsed,free_v
177,11.0,3649.694547825557,0.0020357564816071293,100,collapsed,free_v
178,12.0,3093.086302709528,0.0020357564816071293,100,collapsed,free_v
179,11.0,3854.8382116599773,0.0020357564816071293,100,collapsed,free_v
180,12.0,3457.368276501176,0.0020357564816071293,100,collapsed,free_v
181,14.0,3057.8039971781163,0.0020357564816071293,100,collapsed,free_v
182,10.0,2900.1622768250363,0.0020357564816071293,100,collapsed,free_v
183,11.0,17906.24535859982,0.0020357564816071293,100,collapsed,free_v
184,10.0,6196.10510661078,0.0020357564816071293,100,collapsed,free_v
185,11.0,3507.2944830048054,0.0020357564816071293,100,collapsed,free_v
186,10.0,3373.502434782139,0.0020357564816071293,100,collapsed,free_v
187,10.0,3228.5841898116887,0.0020357564816071293,100,collapsed,free_v
188,11.0,3904.986293569804,0.0020357564816071293,100,collapsed,free_v
189,12.0,4009.2178176842713,0.0020357564816071293,100,collapsed,free_v
190,11.0,2767.0586524041405,0.0020357564816071293,100,collapsed,free_v
191,12.0,3906.871384092706,0.0020357564816071293,100,collapsed,free_v
192,9.0,3190.64233493181,0.0020357564816071293,100,collapsed,free_v
193,10.0,3426.8188354285944,0.0020357564816071293,100,collapsed,free_v
194,10.0,5397.36801223164,0.0020357564816071293,100,collapsed,free_v
195,10.0,2872.243680857381,0.0020357564816071293,100,collapsed,free_v
196,11.0,3549.3066335524973,0.0020357564816071293,100,collapsed,free_v
197,12.0,3361.258463178554,0.0020357564816071293,100,collapsed,free_v
198,12.0,3469.5811436541835,0.0020357564816071293,100,collapsed,free_v
199,14.0,3030.0867425002734,0.0020357564816071293,100,collapsed,free_v
200,8.0,6390.079495592492,0.001974928394940566,200,collapsed,free_v
201,9.0,6217.918065394667,0.001974928394940566,200,collapsed,free_v
202,8.0,6303.749526029826,0.001974928394940566,200,collapsed,free_v
203,10.0,5563.178974049112,0.001974928394940566,200,collapsed,free_v
204,9.0,1509003.0928646435,0.001974928394940566,200,collapsed,free_v
205,8.0,6386.215457119194,0.001974928394940566,200,collapsed,free_v
206,9.0,6458.625807230343,0.001974928394940566,200,collapsed,free_v
207,8.0,5802.154638643205,0.001974928394940566,200,collapsed,free_v
208,9.0,5592.149350600311,0.001974928394940566,200,collapsed,free_v
209,8.0,6115.144121072295,0.001974928394940566,200,collapsed,free_v
210,8.0,6194.929025170418,0.001974928394940566,200,collapsed,free_v
211,8.0,42704.77387805623,0.001974928394940566,200,collapsed,free_v
212,8.0,5546.919366738014,0.001974928394940566,200,collapsed,free_v
213,8.0,6714.777364609567,0.001974928394940566,200,collapsed,free_v
214,8.0,6573.09215618593,0.001974928394940566,200,collapsed,free_v
215,9.0,6321.120909695006,0.001974928394940566,200,collapsed,free_v
216,8.0,6879.988544073896,0.001974928394940566,200,collapsed,free_v
217,8.0,6034.391418753646,0.001974928394940566,200,collapsed,free_v
218,9.0,5953.877061998649,0.001974928394940566,200,collapsed,free_v
219,8.0,5880.320968747746,0.001974928394940566,200,collapsed,free_v
220,8.0,5813.248148308983,0.001974928394940566,200,collapsed,free_v
221,8.0,6436.958115339912,0.001974928394940566,200,collapsed,free_v
222,8.0,6295.060986229421,0.001974928394940566,200,collapsed,free_v
223,9.0,5850.851912163732,0.001974928394940566,200,collapsed,free_v
224,8.0,6267.386160156328,0.001974928394940566,200,collapsed,free_v
225,8.0,5886.257321854531,0.001974928394940566,200,collapsed,free_v
226,9.0,6268.661215373088,0.001974928394940566,200,collapsed,free_v
227,8.0,5519.05609076304,0.001974928394940566,200,collapsed,free_v
228,8.0,6832.4369707313,0.001974928394940566,200,collapsed,free_v
229,11.0,6114.537079653168,0.001974928394940566,200,collapsed,free_v
230,8.0,6494.0943646614305,0.001974928394940566,200,collapsed,free_v
231,10.0,8443.39246828631,0.001974928394940566,200,collapsed,free_v
232,8.0,6364.217310877564,0.001974928394940566,200,collapsed,free_v
233,8.0,6392.492279171881,0.001974928394940566,200,collapsed,free_v
234,9.0,5688.985608329088,0.001974928394940566,200,collapsed,free_v
235,9.0,6266.161452790387,0.001974928394940566,200,collapsed,free_v
236,9.0,6298.034456016706,0.001974928394940566,200,collapsed,free_v
237,8.0,5646.112192886451,0.001974928394940566,200,collapsed,free_v
238,8.0,6091.722896195509,0.001974928394940566,200,collapsed,free_v
239,8.0,6170.2490446066595,0.001974928394940566,200,collapsed,free_v
240,8.0,5631.836354748681,0.001974928394940566,200,collapsed,free_v
241,10.0,6519.3657742764835,0.001974928394940566,200,collapsed,free_v
242,8.0,6512.3174940514955,0.001974928394940566,200,collapsed,free_v
243,9.0,6132.401426914812,0.001974928394940566,200,collapsed,free_v
244,8.0,6155.042444140177,0.001974928394940566,200,collapsed,free_v
245,9.0,5903.331558204043,0.001974928394940566,200,collapsed,free_v
246,8.0,5908.620125689859,0.001974928394940566,200,collapsed,free_v
247,9.0,29993.329230262218,0.001974928394940566,200,collapsed,free_v
248,10.0,6676.751381065761,0.001974928394940566,200,collapsed,free_v
249,8.0,6614.6196511851385,0.001974928394940566,200,collapsed,free_v
250,8.0,6343.060749081881,0.001974928394940566,200,collapsed,free_v
251,9.0,6086.754814525417,0.001974928394940566,200,collapsed,free_v
252,9.0,6262.411354771003,0.001974928394940566,200,collapsed,free_v
253,9.0,6178.564038946534,0.001974928394940566,200,collapsed,free_v
254,8.0,6039.789255666742,0.001974928394940566,200,collapsed,free_v
255,8.0,4177263.980490969,0.001974928394940566,200,collapsed,free_v
256,8.0,6263.892011246729,0.001974928394940566,200,collapsed,free_v
257,7.0,5772.028803343364,0.001974928394940566,200,collapsed,free_v
258,9.0,6655.937780476562,0.001974928394940566,200,collapsed,free_v
259,9.0,6097.106435048685,0.001974928394940566,200,collapsed,free_v
260,8.0,5987.995768157049,0.001974928394940566,200,collapsed,free_v
261,8.0,6333.634482967223,0.001974928394940566,200,collapsed,free_v
262,9.0,6130.1787123521735,0.001974928394940566,200,collapsed,free_v
263,9.0,7105.954527999296,0.001974928394940566,200,collapsed,free_v
264,8.0,5802.154638643205,0.001974928394940566,200,collapsed,free_v
265,9.0,5592.149350600311,0.001974928394940566,200,collapsed,free_v
266,8.0,6115.144121072295,0.001974928394940566,200,collapsed,free_v
267,8.0,6194.929025170418,0.001974928394940566,200,collapsed,free_v
268,8.0,42704.77387805623,0.001974928394940566,200,collapsed,free_v
269,8.0,5546.919366738014,0.001974928394940566,200,collapsed,free_v
270,8.0,6714.777364609567,0.001974928394940566,200,collapsed,free_v
271,8.0,6573.09215618593,0.001974928394940566,200,collapsed,free_v
272,9.0,6321.120909695006,0.001974928394940566,200,collapsed,free_v
273,8.0,6879.988544073896,0.001974928394940566,200,collapsed,free_v
274,8.0,6034.391418753646,0.001974928394940566,200,collapsed,free_v
275,9.0,5953.877061998649,0.001974928394940566,200,collapsed,free_v
276,8.0,5880.320968747746,0.001974928394940566,200,collapsed,free_v
277,8.0,5813.248148308983,0.001974928394940566,200,collapsed,free_v
278,8.0,6436.958115339912,0.001974928394940566,200,collapsed,free_v
279,8.0,6295.060986229421,0.001974928394940566,200,collapsed,free_v
280,9.0,5850.851912163732,0.001974928394940566,200,collapsed,free_v
281,8.0,6267.386160156328,0.001974928394940566,200,collapsed,free_v
282,8.0,5886.257321854531,0.001974928394940566,200,collapsed,free_v
283,9.0,6268.661215373088,0.001974928394940566,200,collapsed,free_v
284,8.0,5519.05609076304,0.001974928394940566,200,collapsed,free_v
285,8.0,6832.4369707313,0.001974928394940566,200,collapsed,free_v
286,11.0,6114.537079653168,0.001974928394940566,200,collapsed,free_v
287,8.0,6494.0943646614305,0.001974928394940566,200,collapsed,free_v
288,10.0,8443.39246828631,0.001974928394940566,200,collapsed,free_v
289,8.0,6364.217310877564,0.001974928394940566,200,collapsed,free_v
290,8.0,6392.492279171881,0.001974928394940566,200,collapsed,free_v
291,9.0,5688.985608329088,0.001974928394940566,200,collapsed,free_v
292,9.0,6266.161452790387,0.001974928394940566,200,collapsed,free_v
293,9.0,6298.034456016706,0.001974928394940566,200,collapsed,free_v
294,8.0,5646.112192886451,0.001974928394940566,200,collapsed,free_v
295,8.0,6091.722896195509,0.001974928394940566,200,collapsed,free_v
296,8.0,6170.2490446066595,0.001974928394940566,200,collapsed,free_v
297,8.0,5631.836354748681,0.001974928394940566,200,collapsed,free_v
298,10.0,6519.3657742764835,0.001974928394940566,200,collapsed,free_v
299,8.0,6512.3174940514955,0.001974928394940566,200,collapsed,free_v
300,8.0,75850.93122010442,0.002032671482457761,500,collapsed,free_v
301,6.0,15573.440398833705,0.002032671482457761,500,collapsed,free_v
302,7.0,14619.341004013544,0.002032671482457761,500,collapsed,free_v
303,7.0,15497.598825019708,0.002032671482457761,500,collapsed,free_v
304,7.0,15178.54879794648,0.002032671482457761,500,collapsed,free_v
305,7.0,16940.278409348874,0.002032671482457761,500,collapsed,free_v
306,7.0,14119.30988929529,0.002032671482457761,500,collapsed,free_v
307,6.0,14830.294595327754,0.002032671482457761,500,collapsed,free_v
308,6.0,16159.372868329072,0.002032671482457761,500,collapsed,free_v
309,6.0,15711.074900170228,0.002032671482457761,500,collapsed,free_v
310,7.0,14659.857609646573,0.002032671482457761,500,collapsed,free_v
311,7.0,15673.583144477238,0.002032671482457761,500,collapsed,free_v
312,6.0,16025.898478733106,0.002032671482457761,500,collapsed,free_v
313,6.0,14817.491740296768,0.002032671482457761,500,collapsed,free_v
314,6.0,15532.207781967405,0.002032671482457761,500,collapsed,free_v
315,6.0,15048.898502207372,0.002032671482457761,500,collapsed,free_v
316,6.0,16779.28683340479,0.002032671482457761,500,collapsed,free_v
317,8.0,83917.44659532273,0.002032671482457761,500,collapsed,free_v
318,6.0,14953.255464358816,0.002032671482457761,500,collapsed,free_v
319,7.0,14946.76762690883,0.002032671482457761,500,collapsed,free_v
320,6.0,14389.489580476602,0.002032671482457761,500,collapsed,free_v
321,6.0,15178.950570284467,0.002032671482457761,500,collapsed,free_v
322,6.0,15668.214759072764,0.002032671482457761,500,collapsed,free_v
323,6.0,14609.764980115471,0.002032671482457761,500,collapsed,free_v
324,6.0,14680.921527706376,0.002032671482457761,500,collapsed,free_v
325,6.0,15353.787220564225,0.002032671482457761,500,collapsed,free_v
326,6.0,14568.886482429481,0.002032671482457761,500,collapsed,free_v
327,7.0,30210.420634218557,0.002032671482457761,500,collapsed,free_v
328,7.0,14981.021699871728,0.002032671482457761,500,collapsed,free_v
329,6.0,14299.477221271998,0.002032671482457761,500,collapsed,free_v
330,6.0,39854.410496133976,0.002032671482457761,500,collapsed,free_v
331,7.0,16446.737555791504,0.002032671482457761,500,collapsed,free_v
332,7.0,13807.00494308388,0.002032671482457761,500,collapsed,free_v
333,7.0,44274.99392229067,0.002032671482457761,500,collapsed,free_v
334,7.0,16761.80587210087,0.002032671482457761,500,collapsed,free_v
335,6.0,13857.734049857712,0.002032671482457761,500,collapsed,free_v
336,7.0,14070.680560328574,0.002032671482457761,500,collapsed,free_v
337,6.0,14987.544347448369,0.002032671482457761,500,collapsed,free_v
338,8.0,15218.32544288245,0.002032671482457761,500,collapsed,free_v
339,6.0,15051.180136892992,0.002032671482457761,500,collapsed,free_v
340,6.0,15095.31844160588,0.002032671482457761,500,collapsed,free_v
341,7.0,15468.891095116822,0.002032671482457761,500,collapsed,free_v
342,6.0,16176.718465482001,0.002032671482457761,500,collapsed,free_v
343,8.0,14520.023213611985,0.002032671482457761,500,collapsed,free_v
344,6.0,15142.475651617106,0.002032671482457761,500,collapsed,free_v
345,6.0,16064.114345828193,0.002032671482457761,500,collapsed,free_v
346,6.0,14626.900359977173,0.002032671482457761,500,collapsed,free_v
347,6.0,13535.628304081458,0.002032671482457761,500,collapsed,free_v
348,6.0,15625.364757756364,0.002032671482457761,500,collapsed,free_v
349,6.0,15531.529068799464,0.002032671482457761,500,collapsed,free_v
350,6.0,14316.500544139244,0.002032671482457761,500,collapsed,free_v
351,7.0,15705.324105530151,0.002032671482457761,500,collapsed,free_v
352,8.0,15392.666596300822,0.002032671482457761,500,collapsed,free_v
353,6.0,15262.696091641423,0.002032671482457761,500,collapsed,free_v
354,6.0,15140.815884190448,0.002032671482457761,500,collapsed,free_v
355,8.0,15702.272848002693,0.002032671482457761,500,collapsed,free_v
356,6.0,16183.080824601853,0.002032671482457761,500,collapsed,free_v
357,6.0,15744.89764262576,0.002032671482457761,500,collapsed,free_v
358,6.0,15611.911013510044,0.002032671482457761,500,collapsed,free_v
359,6.0,15251.065871470235,0.002032671482457761,500,collapsed,free_v
360,7.0,15309.840170952455,0.002032671482457761,500,collapsed,free_v
361,6.0,15390.390580176821,0.002032671482457761,500,collapsed,free_v
362,6.0,16929.21612543775,0.002032671482457761,500,collapsed,free_v
363,7.0,16295.711998175315,0.002032671482457761,500,collapsed,free_v
364,6.0,14703.480849182666,0.002032671482457761,500,collapsed,free_v
365,6.0,14784.163370364313,0.002032671482457761,500,collapsed,free_v
366,6.0,15148.708599195646,0.002032671482457761,500,collapsed,free_v
367,6.0,14536.6483825487,0.002032671482457761,500,collapsed,free_v
368,7.0,15030.68061772501,0.002032671482457761,500,collapsed,free_v
369,7.0,16226.760793773077,0.002032671482457761,500,collapsed,free_v
370,8.0,15610.588251247444,0.002032671482457761,500,collapsed,free_v
371,8.0,15964.124360594189,0.002032671482457761,500,collapsed,free_v
372,6.0,14373.184360036306,0.002032671482457761,500,collapsed,free_v
373,8.0,15219.333463496288,0.002032671482457761,500,collapsed,free_v
374,7.0,14830.374563735892,0.002032671482457761,500,collapsed,free_v
375,6.0,15021.715986026262,0.002032671482457761,500,collapsed,free_v
376,6.0,15646.528322009113,0.002032671482457761,500,collapsed,free_v
377,6.0,16043.34313924661,0.002032671482457761,500,collapsed,free_v
378,7.0,15452.663704899656,0.002032671482457761,500,collapsed,free_v
379,6.0,14689.104237751466,0.002032671482457761,500,collapsed,free_v
380,6.0,13863.945576614535,0.002032671482457761,500,collapsed,free_v
381,8.0,15891.18387741627,0.002032671482457761,500,collapsed,free_v
382,7.0,15660.676281902079,0.002032671482457761,500,collapsed,free_v
383,8.0,14283.920593094668,0.002032671482457761,500,collapsed,free_v
384,7.0,15512.799786530437,0.002032671482457761,500,collapsed,free_v
385,6.0,15692.390216997652,0.002032671482457761,500,collapsed,free_v
386,6.0,15458.037120542092,0.002032671482457761,500,collapsed,free_v
387,6.0,14203.35473180898,0.002032671482457761,500,collapsed,free_v
388,6.0,15464.104227665968,0.002032671482457761,500,collapsed,free_v
389,6.0,14613.386391168313,0.002032671482457761,500,collapsed,free_v
390,6.0,13695.759721734064,0.002032671482457761,500,collapsed,free_v
391,6.0,15714.695763981315,0.002032671482457761,500,collapsed,free_v
392,7.0,15505.842048050221,0.002032671482457761,500,collapsed,free_v
393,7.0,14795.31063274735,0.002032671482457761,500,collapsed,free_v
394,6.0,14292.754687919623,0.002032671482457761,500,collapsed,free_v
395,6.0,15581.273348900124,0.002032671482457761,500,collapsed,free_v
396,7.0,15483.577740403049,0.002032671482457761,500,collapsed,free_v
397,7.0,14457.797500021868,0.002032671482457761,500,collapsed,free_v
398,7.0,15763.877637408928,0.002032671482457761,500,collapsed,free_v
399,6.0,15699.926838043466,0.002032671482457761,500,collapsed,free_v
