,t,dist,eps,I,coll,var
72,26.0,2808.1554161818644,0.0012002897848461748,50,collapsed,free_v
73,25.0,2954.9073507879975,0.0012002897848461748,50,collapsed,free_v
74,30.0,2147.308250324871,0.0012002897848461748,50,collapsed,free_v
75,26.0,2880.2265615815313,0.0012002897848461748,50,collapsed,free_v
76,18.0,2520.584020143428,0.0012002897848461748,50,collapsed,free_v
77,32.0,2589.1043020176235,0.0012002897848461748,50,collapsed,free_v
78,21.0,2424.366834000262,0.0012002897848461748,50,collapsed,free_v
79,33.0,2819.2912255152046,0.0012002897848461748,50,collapsed,free_v
80,24.0,2465.0610700644093,0.0012002897848461748,50,collapsed,free_v
81,20.0,2927.3300830441754,0.0012002897848461748,50,collapsed,free_v
82,21.0,2561.1219101321417,0.0012002897848461748,50,collapsed,free_v
83,26.0,2598.070790330278,0.0012002897848461748,50,collapsed,free_v
84,26.0,2949.3230352610713,0.0012002897848461748,50,collapsed,free_v
85,30.0,2426.278960010719,0.0012002897848461748,50,collapsed,free_v
86,20.0,2944.9272266721564,0.0012002897848461748,50,collapsed,free_v
87,23.0,2279.1970664422647,0.0012002897848461748,50,collapsed,free_v
88,31.0,9831.226553281818,0.0012002897848461748,50,collapsed,free_v
89,28.0,3462.0665384180556,0.0012002897848461748,50,collapsed,free_v
90,22.0,2988.3270192464806,0.0012002897848461748,50,collapsed,free_v
91,26.0,2808.1554161818644,0.0012002897848461748,50,collapsed,free_v
92,25.0,2954.9073507879975,0.0012002897848461748,50,collapsed,free_v
93,30.0,2147.308250324871,0.0012002897848461748,50,collapsed,free_v
94,26.0,2880.2265615815313,0.0012002897848461748,50,collapsed,free_v
95,18.0,2520.584020143428,0.0012002897848461748,50,collapsed,free_v
96,32.0,2589.1043020176235,0.0012002897848461748,50,collapsed,free_v
97,21.0,2424.366834000262,0.0012002897848461748,50,collapsed,free_v
98,33.0,2819.2912255152046,0.0012002897848461748,50,collapsed,free_v
99,24.0,2465.0610700644093,0.0012002897848461748,50,collapsed,free_v
100,14.0,4718.1991008575815,0.001030188845096484,100,collapsed,free_v
101,21.0,108626.71268519814,0.001030188845096484,100,collapsed,free_v
102,13.0,4987.138387545921,0.001030188845096484,100,collapsed,free_v
103,13.0,4847.5016246535315,0.001030188845096484,100,collapsed,free_v
104,15.0,4184.1795975049945,0.001030188845096484,100,collapsed,free_v
105,13.0,5263.471685727152,0.001030188845096484,100,collapsed,free_v
106,11.0,3784.0970018073704,0.001030188845096484,100,collapsed,free_v
107,13.0,5080.060967918389,0.001030188845096484,100,collapsed,free_v
108,15.0,4644.8656000811025,0.001030188845096484,100,collapsed,free_v
109,13.0,4189.942486107804,0.001030188845096484,100,collapsed,free_v
110,12.0,4887.001096673628,0.001030188845096484,100,collapsed,free_v
111,14.0,4650.273678423082,0.001030188845096484,100,collapsed,free_v
112,14.0,6163.178140777418,0.001030188845096484,100,collapsed,free_v
113,14.0,4620.411126523572,0.001030188845096484,100,collapsed,free_v
114,13.0,4167.348979550553,0.001030188845096484,100,collapsed,free_v
115,13.0,5810.898255757357,0.001030188845096484,100,collapsed,free_v
116,14.0,3969.1722032999523,0.001030188845096484,100,collapsed,free_v
117,14.0,37828.57645464619,0.001030188845096484,100,collapsed,free_v
118,15.0,4948.803949298446,0.001030188845096484,100,collapsed,free_v
119,14.0,4934.094076286229,0.001030188845096484,100,collapsed,free_v
120,16.0,64062.766035535635,0.001030188845096484,100,collapsed,free_v
121,13.0,4471.090261049912,0.001030188845096484,100,collapsed,free_v
122,14.0,4524.111244043297,0.001030188845096484,100,collapsed,free_v
123,13.0,4657.394479590526,0.001030188845096484,100,collapsed,free_v
124,12.0,4185.110514039105,0.001030188845096484,100,collapsed,free_v
125,15.0,4943.055016362073,0.001030188845096484,100,collapsed,free_v
126,15.0,4733.93002773341,0.001030188845096484,100,collapsed,free_v
127,16.0,5121.6443819711485,0.001030188845096484,100,collapsed,free_v
128,13.0,4780.411113415106,0.001030188845096484,100,collapsed,free_v
129,14.0,4579.68383560904,0.001030188845096484,100,collapsed,free_v
130,14.0,4836.108862894451,0.001030188845096484,100,collapsed,free_v
131,15.0,4413.26350850795,0.001030188845096484,100,collapsed,free_v
132,13.0,4811.183393315579,0.001030188845096484,100,collapsed,free_v
133,13.0,3939.4274356906103,0.001030188845096484,100,collapsed,free_v
134,13.0,4385.478188591241,0.001030188845096484,100,collapsed,free_v
135,11.0,4639.158915881236,0.001030188845096484,100,collapsed,free_v
136,13.0,4580.300746401656,0.001030188845096484,100,collapsed,free_v
137,13.0,4776.14616938773,0.001030188845096484,100,collapsed,free_v
138,15.0,2572575.8575905603,0.001030188845096484,100,collapsed,free_v
139,13.0,3571.131455487352,0.001030188845096484,100,collapsed,free_v
140,13.0,17539.791841773633,0.001030188845096484,100,collapsed,free_v
141,13.0,4928.478496192214,0.001030188845096484,100,collapsed,free_v
142,13.0,6355.218758105168,0.001030188845096484,100,collapsed,free_v
143,13.0,4724.215887067544,0.001030188845096484,100,collapsed,free_v
144,11.0,4515.03658043185,0.001030188845096484,100,collapsed,free_v
145,14.0,4465.052487309086,0.001030188845096484,100,collapsed,free_v
146,17.0,4310.406992291185,0.001030188845096484,100,collapsed,free_v
147,13.0,4751.025717656507,0.001030188845096484,100,collapsed,free_v
148,22.0,4615.007037748969,0.001030188845096484,100,collapsed,free_v
149,15.0,4553.144684345146,0.001030188845096484,100,collapsed,free_v
150,14.0,10514.865599026321,0.001030188845096484,100,collapsed,free_v
151,14.0,4563.122934134236,0.001030188845096484,100,collapsed,free_v
152,13.0,4474.790847157414,0.001030188845096484,100,collapsed,free_v
153,13.0,4929.746020032447,0.001030188845096484,100,collapsed,free_v
154,13.0,4443.72959885292,0.001030188845096484,100,collapsed,free_v
155,14.0,50798533.87483735,0.001030188845096484,100,collapsed,free_v
156,14.0,5193.807854873136,0.001030188845096484,100,collapsed,free_v
157,15.0,7489237.710490131,0.001030188845096484,100,collapsed,free_v
158,12.0,4798.723855839401,0.001030188845096484,100,collapsed,free_v
159,13.0,5402.234345870445,0.001030188845096484,100,collapsed,free_v
160,15.0,5610.3116218642135,0.001030188845096484,100,collapsed,free_v
161,13.0,4480.871970158425,0.001030188845096484,100,collapsed,free_v
162,13.0,4179.124695162094,0.001030188845096484,100,collapsed,free_v
163,13.0,3971.5832170162903,0.001030188845096484,100,collapsed,free_v
164,20.0,4054.3353940735688,0.001030188845096484,100,collapsed,free_v
165,12.0,5223.107401372162,0.001030188845096484,100,collapsed,free_v
166,14.0,4940.880027984784,0.001030188845096484,100,collapsed,free_v
167,15.0,5012.975799607547,0.001030188845096484,100,collapsed,free_v
168,13.0,4470.763161713934,0.001030188845096484,100,collapsed,free_v
169,13.0,4315.216683352561,0.001030188845096484,100,collapsed,free_v
170,14.0,4501.748561245202,0.001030188845096484,100,collapsed,free_v
171,13.0,4843.601722615555,0.001030188845096484,100,collapsed,free_v
172,14.0,10323.614242713971,0.001030188845096484,100,collapsed,free_v
173,13.0,4408.553834862842,0.001030188845096484,100,collapsed,free_v
174,11.0,5434.718120540692,0.001030188845096484,100,collapsed,free_v
175,12.0,4369.977801830227,0.001030188845096484,100,collapsed,free_v
176,13.0,11423.299891684583,0.001030188845096484,100,collapsed,free_v
177,13.0,4562.389972982082,0.001030188845096484,100,collapsed,free_v
178,14.0,3875.4132810101764,0.001030188845096484,100,collapsed,free_v
179,15.0,4553.144684345146,0.001030188845096484,100,collapsed,free_v
180,14.0,10514.865599026321,0.001030188845096484,100,collapsed,free_v
181,14.0,4563.122934134236,0.001030188845096484,100,collapsed,free_v
182,13.0,4474.790847157414,0.001030188845096484,100,collapsed,free_v
183,13.0,4929.746020032447,0.001030188845096484,100,collapsed,free_v
184,13.0,4443.72959885292,0.001030188845096484,100,collapsed,free_v
185,14.0,50798533.87483735,0.001030188845096484,100,collapsed,free_v
186,14.0,5193.807854873136,0.001030188845096484,100,collapsed,free_v
187,15.0,7489237.710490131,0.001030188845096484,100,collapsed,free_v
188,12.0,4798.723855839401,0.001030188845096484,100,collapsed,free_v
189,13.0,5402.234345870445,0.001030188845096484,100,collapsed,free_v
190,15.0,5610.3116218642135,0.001030188845096484,100,collapsed,free_v
191,13.0,4480.871970158425,0.001030188845096484,100,collapsed,free_v
192,13.0,4179.124695162094,0.001030188845096484,100,collapsed,free_v
193,13.0,3971.5832170162903,0.001030188845096484,100,collapsed,free_v
194,20.0,4054.3353940735688,0.001030188845096484,100,collapsed,free_v
195,12.0,5223.107401372162,0.001030188845096484,100,collapsed,free_v
196,14.0,4940.880027984784,0.001030188845096484,100,collapsed,free_v
197,15.0,5012.975799607547,0.001030188845096484,100,collapsed,free_v
198,13.0,4470.763161713934,0.001030188845096484,100,collapsed,free_v
199,13.0,4315.216683352561,0.001030188845096484,100,collapsed,free_v
200,13.0,8725.835401306465,0.0010028198898189668,200,collapsed,free_v
201,11.0,7851.46634161626,0.0010028198898189668,200,collapsed,free_v
202,11.0,10576.171769685692,0.0010028198898189668,200,collapsed,free_v
203,9.0,9002.522705804437,0.0010028198898189668,200,collapsed,free_v
204,9.0,8434.670947129596,0.0010028198898189668,200,collapsed,free_v
205,9.0,8925.407749937649,0.0010028198898189668,200,collapsed,free_v
206,11.0,48355.28657912257,0.0010028198898189668,200,collapsed,free_v
207,10.0,8477.922743574487,0.0010028198898189668,200,collapsed,free_v
208,11.0,9060.390415808823,0.0010028198898189668,200,collapsed,free_v
209,10.0,8395.372827868796,0.0010028198898189668,200,collapsed,free_v
210,9.0,8614.944759232332,0.0010028198898189668,200,collapsed,free_v
211,10.0,8369.834861144787,0.0010028198898189668,200,collapsed,free_v
212,9.0,8218.709341987584,0.0010028198898189668,200,collapsed,free_v
213,10.0,8955.244242638877,0.0010028198898189668,200,collapsed,free_v
214,10.0,8291.798615748155,0.0010028198898189668,200,collapsed,free_v
215,10.0,8436.343771686654,0.0010028198898189668,200,collapsed,free_v
216,12.0,8469.426349699406,0.0010028198898189668,200,collapsed,free_v
217,10.0,8402.086233239388,0.0010028198898189668,200,collapsed,free_v
218,9.0,7796.345455804807,0.0010028198898189668,200,collapsed,free_v
219,9.0,10094.888897348625,0.0010028198898189668,200,collapsed,free_v
220,9.0,8236.205136340437,0.0010028198898189668,200,collapsed,free_v
221,10.0,8459.522011063467,0.0010028198898189668,200,collapsed,free_v
222,9.0,8287.066410231784,0.0010028198898189668,200,collapsed,free_v
223,10.0,8430.931242748105,0.0010028198898189668,200,collapsed,free_v
224,11.0,7850.692318574261,0.0010028198898189668,200,collapsed,free_v
225,9.0,8869.019653059406,0.0010028198898189668,200,collapsed,free_v
226,11.0,8436.368656723304,0.0010028198898189668,200,collapsed,free_v
227,11.0,9262.203237053656,0.0010028198898189668,200,collapsed,free_v
228,11.0,8857.615652845101,0.0010028198898189668,200,collapsed,free_v
229,11.0,10726.485272247364,0.0010028198898189668,200,collapsed,free_v
230,11.0,21788.20300125942,0.0010028198898189668,200,collapsed,free_v
231,11.0,9146.363964514176,0.0010028198898189668,200,collapsed,free_v
232,9.0,7964.720965155578,0.0010028198898189668,200,collapsed,free_v
233,10.0,8367.21508969462,0.0010028198898189668,200,collapsed,free_v
234,10.0,7790.665195747422,0.0010028198898189668,200,collapsed,free_v
235,10.0,8621.992739218811,0.0010028198898189668,200,collapsed,free_v
236,11.0,12285.997419362006,0.0010028198898189668,200,collapsed,free_v
237,10.0,9222.42598467063,0.0010028198898189668,200,collapsed,free_v
238,9.0,8084.468200229957,0.0010028198898189668,200,collapsed,free_v
239,10.0,8775.3992873513,0.0010028198898189668,200,collapsed,free_v
240,10.0,8126.241909812538,0.0010028198898189668,200,collapsed,free_v
241,10.0,8614.660277150384,0.0010028198898189668,200,collapsed,free_v
242,12.0,8893.954745612511,0.0010028198898189668,200,collapsed,free_v
243,9.0,8354.170511835318,0.0010028198898189668,200,collapsed,free_v
244,12.0,8447.322050150939,0.0010028198898189668,200,collapsed,free_v
245,11.0,8855.200849870072,0.0010028198898189668,200,collapsed,free_v
246,11.0,11200.619693242874,0.0010028198898189668,200,collapsed,free_v
247,9.0,8735.69091805227,0.0010028198898189668,200,collapsed,free_v
248,10.0,8377.222437012331,0.0010028198898189668,200,collapsed,free_v
249,9.0,8903.65416845034,0.0010028198898189668,200,collapsed,free_v
250,9.0,8835.227784892328,0.0010028198898189668,200,collapsed,free_v
251,10.0,7541.323797055279,0.0010028198898189668,200,collapsed,free_v
252,10.0,8259.888978966941,0.0010028198898189668,200,collapsed,free_v
253,10.0,8292.817462498975,0.0010028198898189668,200,collapsed,free_v
254,11.0,8531.498197321764,0.0010028198898189668,200,collapsed,free_v
255,10.0,8665.344536811948,0.0010028198898189668,200,collapsed,free_v
256,10.0,9034.3425599196,0.0010028198898189668,200,collapsed,free_v
257,9.0,8111.956316048986,0.0010028198898189668,200,collapsed,free_v
258,10.0,7773.753511528043,0.0010028198898189668,200,collapsed,free_v
259,11.0,9203.4592478903,0.0010028198898189668,200,collapsed,free_v
260,9.0,8327.34983991782,0.0010028198898189668,200,collapsed,free_v
261,10.0,9614.120767769486,0.0010028198898189668,200,collapsed,free_v
262,9.0,11671.160711532184,0.0010028198898189668,200,collapsed,free_v
263,9.0,9181.605096911788,0.0010028198898189668,200,collapsed,free_v
264,9.0,8975.733109752142,0.0010028198898189668,200,collapsed,free_v
265,10.0,8703.641366960159,0.0010028198898189668,200,collapsed,free_v
266,11.0,8908.650924750107,0.0010028198898189668,200,collapsed,free_v
267,12.0,8732.141308527891,0.0010028198898189668,200,collapsed,free_v
268,10.0,11492.820433039937,0.0010028198898189668,200,collapsed,free_v
269,9.0,8849.529667686462,0.0010028198898189668,200,collapsed,free_v
270,9.0,8321.369482971868,0.0010028198898189668,200,collapsed,free_v
271,10.0,8080.545701224161,0.0010028198898189668,200,collapsed,free_v
272,9.0,7862.168619605544,0.0010028198898189668,200,collapsed,free_v
273,10.0,8678.728259649204,0.0010028198898189668,200,collapsed,free_v
274,10.0,8575.79524302724,0.0010028198898189668,200,collapsed,free_v
275,9.0,8115.5863214198,0.0010028198898189668,200,collapsed,free_v
276,9.0,7445.627164280929,0.0010028198898189668,200,collapsed,free_v
277,11.0,8960.008774806598,0.0010028198898189668,200,collapsed,free_v
278,12.0,37777.943388994354,0.0010028198898189668,200,collapsed,free_v
279,10.0,7461.500341425247,0.0010028198898189668,200,collapsed,free_v
280,12.0,2618222.3361430336,0.0010028198898189668,200,collapsed,free_v
281,10.0,8471.148731780982,0.0010028198898189668,200,collapsed,free_v
282,10.0,9034.3425599196,0.0010028198898189668,200,collapsed,free_v
283,9.0,8111.956316048986,0.0010028198898189668,200,collapsed,free_v
284,10.0,7773.753511528043,0.0010028198898189668,200,collapsed,free_v
285,11.0,9203.4592478903,0.0010028198898189668,200,collapsed,free_v
286,9.0,8327.34983991782,0.0010028198898189668,200,collapsed,free_v
287,10.0,9614.120767769486,0.0010028198898189668,200,collapsed,free_v
288,9.0,11671.160711532184,0.0010028198898189668,200,collapsed,free_v
289,9.0,9181.605096911788,0.0010028198898189668,200,collapsed,free_v
290,9.0,8975.733109752142,0.0010028198898189668,200,collapsed,free_v
291,10.0,8703.641366960159,0.0010028198898189668,200,collapsed,free_v
292,11.0,8908.650924750107,0.0010028198898189668,200,collapsed,free_v
293,12.0,8732.141308527891,0.0010028198898189668,200,collapsed,free_v
294,10.0,11492.820433039937,0.0010028198898189668,200,collapsed,free_v
295,9.0,8849.529667686462,0.0010028198898189668,200,collapsed,free_v
296,9.0,8321.369482971868,0.0010028198898189668,200,collapsed,free_v
297,10.0,8080.545701224161,0.0010028198898189668,200,collapsed,free_v
298,9.0,7862.168619605544,0.0010028198898189668,200,collapsed,free_v
299,10.0,8678.728259649204,0.0010028198898189668,200,collapsed,free_v
300,7.0,20479.088589262516,0.0010337436001848126,500,collapsed,free_v
301,8.0,21039.610306063692,0.0010337436001848126,500,collapsed,free_v
302,8.0,20406.1704708948,0.0010337436001848126,500,collapsed,free_v
303,7.0,20089.515835662325,0.0010337436001848126,500,collapsed,free_v
304,7.0,62973.523930712516,0.0010337436001848126,500,collapsed,free_v
305,7.0,19378.17102610817,0.0010337436001848126,500,collapsed,free_v
306,8.0,21038.006891588688,0.0010337436001848126,500,collapsed,free_v
307,8.0,21026.31675608929,0.0010337436001848126,500,collapsed,free_v
308,7.0,21833.60068408078,0.0010337436001848126,500,collapsed,free_v
309,9.0,20142.2129254799,0.0010337436001848126,500,collapsed,free_v
310,8.0,21213.052613935226,0.0010337436001848126,500,collapsed,free_v
311,8.0,19339.507365951704,0.0010337436001848126,500,collapsed,free_v
312,7.0,59298.36023450691,0.0010337436001848126,500,collapsed,free_v
313,8.0,18510.671952557266,0.0010337436001848126,500,collapsed,free_v
314,9.0,21245.78330906538,0.0010337436001848126,500,collapsed,free_v
315,8.0,21035.660727266226,0.0010337436001848126,500,collapsed,free_v
316,8.0,20389.605425642014,0.0010337436001848126,500,collapsed,free_v
317,7.0,21652.148324583835,0.0010337436001848126,500,collapsed,free_v
318,8.0,20652.205378503037,0.0010337436001848126,500,collapsed,free_v
319,9.0,20862.057406021067,0.0010337436001848126,500,collapsed,free_v
320,8.0,19254.235606218797,0.0010337436001848126,500,collapsed,free_v
321,10.0,20701.813019674188,0.0010337436001848126,500,collapsed,free_v
322,8.0,62154.98857006357,0.0010337436001848126,500,collapsed,free_v
323,8.0,20527.914464033223,0.0010337436001848126,500,collapsed,free_v
324,7.0,19777.25692066707,0.0010337436001848126,500,collapsed,free_v
325,8.0,20721.775090170155,0.0010337436001848126,500,collapsed,free_v
326,8.0,20121.932505758796,0.0010337436001848126,500,collapsed,free_v
327,8.0,20352.187028515535,0.0010337436001848126,500,collapsed,free_v
328,7.0,21752.203076622616,0.0010337436001848126,500,collapsed,free_v
329,8.0,19203.415422379032,0.0010337436001848126,500,collapsed,free_v
330,8.0,20945.2530176036,0.0010337436001848126,500,collapsed,free_v
331,7.0,19355.577843016014,0.0010337436001848126,500,collapsed,free_v
332,7.0,19705.03777859009,0.0010337436001848126,500,collapsed,free_v
333,7.0,19680.057257313776,0.0010337436001848126,500,collapsed,free_v
334,7.0,19052.495469491725,0.0010337436001848126,500,collapsed,free_v
335,8.0,19547.726676899703,0.0010337436001848126,500,collapsed,free_v
336,8.0,21566.17590541821,0.0010337436001848126,500,collapsed,free_v
337,7.0,21515.42730736971,0.0010337436001848126,500,collapsed,free_v
338,8.0,19988.605337072528,0.0010337436001848126,500,collapsed,free_v
339,7.0,21624.171240192485,0.0010337436001848126,500,collapsed,free_v
340,7.0,21486.23870301665,0.0010337436001848126,500,collapsed,free_v
341,7.0,20453.684335503673,0.0010337436001848126,500,collapsed,free_v
342,8.0,19131.468380172704,0.0010337436001848126,500,collapsed,free_v
343,8.0,20624.240119987357,0.0010337436001848126,500,collapsed,free_v
344,8.0,20807.47820179234,0.0010337436001848126,500,collapsed,free_v
345,7.0,19986.55177039637,0.0010337436001848126,500,collapsed,free_v
346,10.0,320046650777.226,0.0010337436001848126,500,collapsed,free_v
347,8.0,21236.65698096527,0.0010337436001848126,500,collapsed,free_v
348,8.0,21138.886961226017,0.0010337436001848126,500,collapsed,free_v
349,7.0,18964.33456107554,0.0010337436001848126,500,collapsed,free_v
350,10.0,18744.59586797914,0.0010337436001848126,500,collapsed,free_v
351,7.0,20143.33982655941,0.0010337436001848126,500,collapsed,free_v
352,7.0,19427.290668489877,0.0010337436001848126,500,collapsed,free_v
353,8.0,20403.91089981192,0.0010337436001848126,500,collapsed,free_v
354,12.0,20249.906838630388,0.0010337436001848126,500,collapsed,free_v
355,7.0,20632.12953648486,0.0010337436001848126,500,collapsed,free_v
356,7.0,20194.57543913606,0.0010337436001848126,500,collapsed,free_v
357,8.0,19530.67064369528,0.0010337436001848126,500,collapsed,free_v
358,8.0,21473.182557574197,0.0010337436001848126,500,collapsed,free_v
359,7.0,20813.18675428166,0.0010337436001848126,500,collapsed,free_v
360,8.0,20328.837523460603,0.0010337436001848126,500,collapsed,free_v
361,8.0,20330.603680264387,0.0010337436001848126,500,collapsed,free_v
362,7.0,20872.383197263476,0.0010337436001848126,500,collapsed,free_v
363,8.0,20331.3136424956,0.0010337436001848126,500,collapsed,free_v
364,7.0,19536.346202516477,0.0010337436001848126,500,collapsed,free_v
365,7.0,19972.211553600526,0.0010337436001848126,500,collapsed,free_v
366,7.0,20685.138625004678,0.0010337436001848126,500,collapsed,free_v
367,9.0,21779.27374699857,0.0010337436001848126,500,collapsed,free_v
368,9.0,21124.264826026963,0.0010337436001848126,500,collapsed,free_v
369,7.0,18970.6848643847,0.0010337436001848126,500,collapsed,free_v
370,8.0,20534.61903663403,0.0010337436001848126,500,collapsed,free_v
371,8.0,19576.397001232282,0.0010337436001848126,500,collapsed,free_v
372,9.0,21751.032661800517,0.0010337436001848126,500,collapsed,free_v
373,8.0,18852.632103059408,0.0010337436001848126,500,collapsed,free_v
374,7.0,19950.205362141143,0.0010337436001848126,500,collapsed,free_v
375,7.0,21445.170696627913,0.0010337436001848126,500,collapsed,free_v
376,8.0,19815.139988772582,0.0010337436001848126,500,collapsed,free_v
377,9.0,19539.054787926158,0.0010337436001848126,500,collapsed,free_v
378,8.0,22955.185677296962,0.0010337436001848126,500,collapsed,free_v
379,7.0,21541.11181317197,0.0010337436001848126,500,collapsed,free_v
380,7.0,20258.89582446389,0.0010337436001848126,500,collapsed,free_v
381,8.0,22031.483878580962,0.0010337436001848126,500,collapsed,free_v
382,7.0,20717.130398000983,0.0010337436001848126,500,collapsed,free_v
383,7.0,19255.820367586406,0.0010337436001848126,500,collapsed,free_v
384,9.0,20919.558493281053,0.0010337436001848126,500,collapsed,free_v
385,7.0,20676.75041015042,0.0010337436001848126,500,collapsed,free_v
386,9.0,114496.81187344392,0.0010337436001848126,500,collapsed,free_v
387,7.0,20784.578107740403,0.0010337436001848126,500,collapsed,free_v
388,8.0,20429.125497435267,0.0010337436001848126,500,collapsed,free_v
389,9.0,20491.406369346707,0.0010337436001848126,500,collapsed,free_v
390,7.0,19516.888166059824,0.0010337436001848126,500,collapsed,free_v
391,8.0,20668.079577943663,0.0010337436001848126,500,collapsed,free_v
392,7.0,20583.39192001372,0.0010337436001848126,500,collapsed,free_v
393,7.0,19921.65825357064,0.0010337436001848126,500,collapsed,free_v
394,8.0,20569.122963986614,0.0010337436001848126,500,collapsed,free_v
395,7.0,19067.520166673406,0.0010337436001848126,500,collapsed,free_v
396,7.0,19704.721335490933,0.0010337436001848126,500,collapsed,free_v
397,7.0,19420.166137464905,0.0010337436001848126,500,collapsed,free_v
398,8.0,19425.449060042552,0.0010337436001848126,500,collapsed,free_v
